date,product_name,store_code,promotion_flag,flag,sale_qty
2015-05-15,안성탕면멀티,6,0,1,1094
2015-05-16,안성탕면멀티,6,0,1,1111
2015-05-17,안성탕면멀티,6,0,1,1490
2015-05-18,안성탕면멀티,6,0,1,144
2015-05-19,안성탕면멀티,6,0,1,145
2015-05-20,안성탕면멀티,6,1,1,96
2015-05-21,안성탕면멀티,6,1,1,117
2015-05-22,안성탕면멀티,6,1,1,87
2015-05-23,안성탕면멀티,6,1,1,177
2015-05-24,안성탕면멀티,6,0,0,0
2015-05-25,안성탕면멀티,6,1,1,171
2015-05-26,안성탕면멀티,6,1,1,68
2015-05-27,안성탕면멀티,6,1,1,95
2015-05-28,안성탕면멀티,6,1,1,1965
2015-05-29,안성탕면멀티,6,1,1,1847
2015-05-30,안성탕면멀티,6,1,1,3608
2015-05-31,안성탕면멀티,6,1,1,4419
2015-06-01,안성탕면멀티,6,1,1,223
2015-06-02,안성탕면멀티,6,1,1,164
2015-06-03,안성탕면멀티,6,0,1,220
2015-06-04,안성탕면멀티,6,1,1,1001
2015-06-05,안성탕면멀티,6,1,1,1861
2015-06-06,안성탕면멀티,6,1,1,532
2015-06-07,안성탕면멀티,6,1,1,3792
2015-06-08,안성탕면멀티,6,1,1,210
2015-06-09,안성탕면멀티,6,1,1,6685
2015-06-10,안성탕면멀티,6,0,1,65
2015-06-11,안성탕면멀티,6,0,1,57
2015-06-12,안성탕면멀티,6,0,1,75
2015-06-13,안성탕면멀티,6,0,1,173
2015-06-14,안성탕면멀티,6,0,0,0
2015-06-15,안성탕면멀티,6,0,1,128
2015-06-16,안성탕면멀티,6,0,1,98
2015-06-17,안성탕면멀티,6,0,1,124
2015-06-18,안성탕면멀티,6,1,1,1765
2015-06-19,안성탕면멀티,6,1,1,1867
2015-06-20,안성탕면멀티,6,1,1,1929
2015-06-21,안성탕면멀티,6,1,1,1772
2015-06-22,안성탕면멀티,6,1,1,165
2015-06-23,안성탕면멀티,6,1,1,100
2015-06-24,안성탕면멀티,6,0,1,54
2015-06-25,안성탕면멀티,6,0,1,99
2015-06-26,안성탕면멀티,6,0,1,92
2015-06-27,안성탕면멀티,6,0,1,180
2015-06-28,안성탕면멀티,6,0,0,0
2015-06-29,안성탕면멀티,6,0,1,77
2015-06-30,안성탕면멀티,6,0,1,58
2015-07-01,안성탕면멀티,6,0,1,76
2015-07-02,안성탕면멀티,6,1,1,3700
2015-07-03,안성탕면멀티,6,1,1,3628
2015-07-04,안성탕면멀티,6,1,1,3003
2015-07-05,안성탕면멀티,6,1,1,3789
2015-07-06,안성탕면멀티,6,1,1,118
2015-07-07,안성탕면멀티,6,1,1,152
2015-07-08,안성탕면멀티,6,1,1,125
2015-07-09,안성탕면멀티,6,1,1,182
2015-07-10,안성탕면멀티,6,1,1,203
2015-07-11,안성탕면멀티,6,1,1,399
2015-07-12,안성탕면멀티,6,1,0,0
2015-07-13,안성탕면멀티,6,1,1,116
2015-07-14,안성탕면멀티,6,1,1,107
2015-07-15,안성탕면멀티,6,1,1,79
2015-07-16,안성탕면멀티,6,0,1,69
2015-07-17,안성탕면멀티,6,1,1,104
2015-07-18,안성탕면멀티,6,0,1,148
2015-07-19,안성탕면멀티,6,1,1,207
2015-07-20,안성탕면멀티,6,0,1,99
2015-07-21,안성탕면멀티,6,0,1,283
2015-07-22,안성탕면멀티,6,0,1,71
2015-07-23,안성탕면멀티,6,0,1,88
2015-07-24,안성탕면멀티,6,0,1,114
2015-07-25,안성탕면멀티,6,0,1,205
2015-07-26,안성탕면멀티,6,0,0,0
2015-07-27,안성탕면멀티,6,0,1,118
2015-07-28,안성탕면멀티,6,0,1,78
2015-07-29,안성탕면멀티,6,0,1,89
2015-07-30,안성탕면멀티,6,0,1,129
2015-07-31,안성탕면멀티,6,0,1,116
2015-08-01,안성탕면멀티,6,0,1,172
2015-08-02,안성탕면멀티,6,1,1,193
2015-08-03,안성탕면멀티,6,0,1,128
2015-08-04,안성탕면멀티,6,0,1,81
2015-08-05,안성탕면멀티,6,0,1,94
2015-08-06,안성탕면멀티,6,0,1,105
2015-08-07,안성탕면멀티,6,0,1,130
2015-08-08,안성탕면멀티,6,0,1,146
2015-08-09,안성탕면멀티,6,0,0,0
2015-08-10,안성탕면멀티,6,0,1,110
2015-08-11,안성탕면멀티,6,0,1,82
2015-08-12,안성탕면멀티,6,0,1,105
2015-08-13,안성탕면멀티,6,0,1,106
2015-08-14,안성탕면멀티,6,0,1,133
2015-08-15,안성탕면멀티,6,0,1,152
2015-08-16,안성탕면멀티,6,0,1,126
2015-08-17,안성탕면멀티,6,0,1,71
2015-08-18,안성탕면멀티,6,0,1,78
2015-08-19,안성탕면멀티,6,0,1,64
2015-08-20,안성탕면멀티,6,0,1,77
2015-08-21,안성탕면멀티,6,0,1,147
2015-08-22,안성탕면멀티,6,0,1,1033
2015-08-23,안성탕면멀티,6,0,0,0
2015-08-24,안성탕면멀티,6,0,1,139
2015-08-25,안성탕면멀티,6,0,1,100
2015-08-26,안성탕면멀티,6,0,1,157
2015-08-27,안성탕면멀티,6,1,1,318
2015-08-28,안성탕면멀티,6,1,1,1106
2015-08-29,안성탕면멀티,6,1,1,2096
2015-08-30,안성탕면멀티,6,1,1,2112
2015-08-31,안성탕면멀티,6,1,1,246
2015-09-01,안성탕면멀티,6,1,1,258
2015-09-02,안성탕면멀티,6,1,1,133
2015-09-03,안성탕면멀티,6,0,1,93
2015-09-04,안성탕면멀티,6,0,1,149
2015-09-05,안성탕면멀티,6,0,1,271
2015-09-06,안성탕면멀티,6,0,1,332
2015-09-07,안성탕면멀티,6,0,1,128
2015-09-08,안성탕면멀티,6,0,1,172
2015-09-09,안성탕면멀티,6,0,1,81
2015-09-10,안성탕면멀티,6,0,1,76
2015-09-11,안성탕면멀티,6,0,1,73
2015-09-12,안성탕면멀티,6,0,1,175
2015-09-13,안성탕면멀티,6,0,0,0
2015-09-14,안성탕면멀티,6,0,1,119
2015-09-15,안성탕면멀티,6,0,1,70
2015-09-16,안성탕면멀티,6,0,1,65
2015-09-17,안성탕면멀티,6,0,1,107
2015-09-18,안성탕면멀티,6,0,1,92
2015-09-19,안성탕면멀티,6,0,1,175
2015-09-20,안성탕면멀티,6,0,1,170
2015-09-21,안성탕면멀티,6,0,1,86
2015-09-22,안성탕면멀티,6,0,1,113
2015-09-23,안성탕면멀티,6,0,1,177
2015-09-24,안성탕면멀티,6,1,1,304
2015-09-25,안성탕면멀티,6,1,1,254
2015-09-26,안성탕면멀티,6,1,1,221
2015-09-27,안성탕면멀티,6,0,0,0
2015-09-28,안성탕면멀티,6,0,1,211
2015-09-29,안성탕면멀티,6,0,1,240
2015-09-30,안성탕면멀티,6,0,1,146
2015-10-01,안성탕면멀티,6,0,1,230
2015-10-02,안성탕면멀티,6,0,1,255
2015-10-03,안성탕면멀티,6,0,1,362
2015-10-04,안성탕면멀티,6,0,1,364
2015-10-05,안성탕면멀티,6,0,1,174
2015-10-06,안성탕면멀티,6,0,1,167
2015-10-07,안성탕면멀티,6,0,1,199
2015-10-08,안성탕면멀티,6,0,1,290
2015-10-09,안성탕면멀티,6,0,1,302
2015-10-10,안성탕면멀티,6,0,1,335
2015-10-11,안성탕면멀티,6,0,0,0
2015-10-12,안성탕면멀티,6,0,1,186
2015-10-13,안성탕면멀티,6,0,1,262
2015-10-14,안성탕면멀티,6,0,1,131
2015-10-15,안성탕면멀티,6,1,1,2985
2015-10-16,안성탕면멀티,6,1,1,2970
2015-10-17,안성탕면멀티,6,1,1,3973
2015-10-18,안성탕면멀티,6,1,1,3103
2015-10-19,안성탕면멀티,6,1,1,57
2015-10-20,안성탕면멀티,6,1,1,47
2015-10-21,안성탕면멀티,6,0,1,39
2015-10-22,안성탕면멀티,6,0,1,66
2015-10-23,안성탕면멀티,6,0,1,74
2015-10-24,안성탕면멀티,6,0,1,90
2015-10-25,안성탕면멀티,6,0,0,0
2015-10-26,안성탕면멀티,6,0,1,75
2015-10-27,안성탕면멀티,6,0,1,76
2015-10-28,안성탕면멀티,6,0,1,79
2015-10-29,안성탕면멀티,6,0,1,97
2015-10-30,안성탕면멀티,6,0,1,78
2015-10-31,안성탕면멀티,6,0,1,170
2015-11-01,안성탕면멀티,6,0,1,179
2015-11-02,안성탕면멀티,6,0,1,82
2015-11-03,안성탕면멀티,6,0,1,71
2015-11-04,안성탕면멀티,6,0,1,146
2015-11-05,안성탕면멀티,6,0,1,194
2015-11-06,안성탕면멀티,6,0,1,191
2015-11-07,안성탕면멀티,6,0,1,447
2015-11-08,안성탕면멀티,6,0,0,0
2015-11-09,안성탕면멀티,6,0,1,245
2015-11-10,안성탕면멀티,6,0,1,217
2015-11-11,안성탕면멀티,6,0,1,123
2015-11-12,안성탕면멀티,6,0,1,84
2015-11-13,안성탕면멀티,6,0,1,84
2015-11-14,안성탕면멀티,6,0,1,133
2015-11-15,안성탕면멀티,6,0,1,153
2015-11-16,안성탕면멀티,6,0,1,77
2015-11-17,안성탕면멀티,6,0,1,99
2015-11-18,안성탕면멀티,6,1,1,280
2015-11-19,안성탕면멀티,6,1,1,296
2015-11-20,안성탕면멀티,6,1,1,470
2015-11-21,안성탕면멀티,6,1,1,570
2015-11-22,안성탕면멀티,6,1,0,0
2015-11-23,안성탕면멀티,6,1,1,227
2015-11-24,안성탕면멀티,6,1,1,136
2015-11-25,안성탕면멀티,6,0,1,130
2015-11-26,안성탕면멀티,6,0,1,103
2015-11-27,안성탕면멀티,6,0,1,80
2015-11-28,안성탕면멀티,6,0,1,177
2015-11-29,안성탕면멀티,6,0,1,178
2015-11-30,안성탕면멀티,6,0,1,80
2015-12-01,안성탕면멀티,6,0,1,56
2015-12-02,안성탕면멀티,6,0,1,69
2015-12-03,안성탕면멀티,6,0,1,86
2015-12-04,안성탕면멀티,6,0,1,92
2015-12-05,안성탕면멀티,6,0,1,122
2015-12-06,안성탕면멀티,6,0,1,168
2015-12-07,안성탕면멀티,6,0,1,88
2015-12-08,안성탕면멀티,6,0,1,94
2015-12-09,안성탕면멀티,6,1,1,973
2015-12-10,안성탕면멀티,6,1,1,1916
2015-12-11,안성탕면멀티,6,1,1,1895
2015-12-12,안성탕면멀티,6,1,1,2945
2015-12-13,안성탕면멀티,6,1,0,0
2015-12-14,안성탕면멀티,6,1,1,1849
2015-12-15,안성탕면멀티,6,1,1,1993
2015-12-16,안성탕면멀티,6,1,1,1018
2015-12-17,안성탕면멀티,6,1,1,1481
2015-12-18,안성탕면멀티,6,1,1,1414
2015-12-19,안성탕면멀티,6,1,1,1298
2015-12-20,안성탕면멀티,6,1,1,767
2015-12-21,안성탕면멀티,6,1,1,253
2015-12-22,안성탕면멀티,6,1,1,409
2015-12-23,안성탕면멀티,6,0,1,938
2015-12-24,안성탕면멀티,6,0,1,84
2015-12-25,안성탕면멀티,6,0,1,151
2015-12-26,안성탕면멀티,6,0,1,138
2015-12-27,안성탕면멀티,6,0,0,0
2015-12-28,안성탕면멀티,6,0,1,113
2015-12-29,안성탕면멀티,6,0,1,104
2015-12-30,안성탕면멀티,6,0,1,110
2015-12-31,안성탕면멀티,6,0,1,99
2016-01-01,안성탕면멀티,6,0,1,198
2016-01-02,안성탕면멀티,6,0,1,190
2016-01-03,안성탕면멀티,6,0,1,171
2016-01-04,안성탕면멀티,6,0,1,95
2016-01-05,안성탕면멀티,6,0,1,107
2016-01-06,안성탕면멀티,6,1,1,141
2016-01-07,안성탕면멀티,6,1,1,103
2016-01-08,안성탕면멀티,6,1,1,142
2016-01-09,안성탕면멀티,6,1,1,194
2016-01-10,안성탕면멀티,6,1,0,0
2016-01-11,안성탕면멀티,6,1,1,141
2016-01-12,안성탕면멀티,6,1,1,82
2016-01-13,안성탕면멀티,6,1,1,132
2016-01-14,안성탕면멀티,6,1,1,158
2016-01-15,안성탕면멀티,6,1,1,144
2016-01-16,안성탕면멀티,6,1,1,226
2016-01-17,안성탕면멀티,6,1,1,259
2016-01-18,안성탕면멀티,6,1,1,148
2016-01-19,안성탕면멀티,6,1,1,125
2016-01-20,안성탕면멀티,6,1,1,121
2016-01-21,안성탕면멀티,6,1,1,1014
2016-01-22,안성탕면멀티,6,1,1,915
2016-01-23,안성탕면멀티,6,1,1,1784
2016-01-24,안성탕면멀티,6,1,0,0
2016-01-25,안성탕면멀티,6,1,1,923
2016-01-26,안성탕면멀티,6,1,1,906
2016-01-27,안성탕면멀티,6,1,1,1479
2016-01-28,안성탕면멀티,6,0,1,84
2016-01-29,안성탕면멀티,6,0,1,100
2016-01-30,안성탕면멀티,6,0,1,189
2016-01-31,안성탕면멀티,6,0,1,183
2016-02-01,안성탕면멀티,6,0,1,92
2016-02-02,안성탕면멀티,6,0,1,93
2016-02-03,안성탕면멀티,6,0,1,110
2016-02-04,안성탕면멀티,6,0,1,122
2016-02-05,안성탕면멀티,6,1,1,3572
2016-02-06,안성탕면멀티,6,1,1,8396
2016-02-07,안성탕면멀티,6,1,1,5850
2016-02-08,안성탕면멀티,6,1,1,71
2016-02-09,안성탕면멀티,6,1,1,178
2016-02-10,안성탕면멀티,6,1,1,2627
2016-02-11,안성탕면멀티,6,1,1,179
2016-02-12,안성탕면멀티,6,1,1,134
2016-02-13,안성탕면멀티,6,1,1,1954
2016-02-14,안성탕면멀티,6,1,0,0
2016-02-15,안성탕면멀티,6,1,1,213
2016-02-16,안성탕면멀티,6,1,1,2201
2016-02-17,안성탕면멀티,6,1,1,181
2016-02-18,안성탕면멀티,6,1,1,250
2016-02-19,안성탕면멀티,6,1,1,177
2016-02-20,안성탕면멀티,6,1,1,308
2016-02-21,안성탕면멀티,6,1,1,251
2016-02-22,안성탕면멀티,6,1,1,130
2016-02-23,안성탕면멀티,6,1,1,101
2016-02-24,안성탕면멀티,6,1,1,418
2016-02-25,안성탕면멀티,6,1,1,358
2016-02-26,안성탕면멀티,6,1,1,1919
2016-02-27,안성탕면멀티,6,1,1,5435
2016-02-28,안성탕면멀티,6,1,0,0
2016-02-29,안성탕면멀티,6,1,1,207
2016-03-01,안성탕면멀티,6,0,1,293
2016-03-02,안성탕면멀티,6,0,1,94
2016-03-03,안성탕면멀티,6,0,1,85
2016-03-04,안성탕면멀티,6,0,1,78
2016-03-05,안성탕면멀티,6,0,1,157
2016-03-06,안성탕면멀티,6,0,1,149
2016-03-07,안성탕면멀티,6,0,1,73
2016-03-08,안성탕면멀티,6,0,1,59
2016-03-09,안성탕면멀티,6,0,1,53
2016-03-10,안성탕면멀티,6,0,1,59
2016-03-11,안성탕면멀티,6,0,1,83
2016-03-12,안성탕면멀티,6,0,1,166
2016-03-13,안성탕면멀티,6,0,0,0
2016-03-14,안성탕면멀티,6,0,1,88
2016-03-15,안성탕면멀티,6,0,1,85
2016-03-16,안성탕면멀티,6,0,1,110
2016-03-17,안성탕면멀티,6,1,1,130
2016-03-18,안성탕면멀티,6,1,1,138
2016-03-19,안성탕면멀티,6,1,1,1876
2016-03-20,안성탕면멀티,6,1,1,276
2016-03-21,안성탕면멀티,6,1,1,139
2016-03-22,안성탕면멀티,6,1,1,119
2016-03-23,안성탕면멀티,6,1,1,2579
2016-03-24,안성탕면멀티,6,1,1,119
2016-03-25,안성탕면멀티,6,1,1,181
2016-03-26,안성탕면멀티,6,1,1,338
2016-03-27,안성탕면멀티,6,1,0,0
2016-03-28,안성탕면멀티,6,1,1,171
2016-03-29,안성탕면멀티,6,1,1,137
2016-03-30,안성탕면멀티,6,1,1,3300
2016-03-31,안성탕면멀티,6,0,1,169
2016-04-01,안성탕면멀티,6,0,1,178
2016-04-02,안성탕면멀티,6,0,1,285
2016-04-03,안성탕면멀티,6,0,1,304
2016-04-04,안성탕면멀티,6,0,1,138
2016-04-05,안성탕면멀티,6,0,1,141
2016-04-06,안성탕면멀티,6,0,1,153
2016-04-07,안성탕면멀티,6,0,1,68
2016-04-08,안성탕면멀티,6,0,1,112
2016-04-09,안성탕면멀티,6,0,1,171
2016-04-10,안성탕면멀티,6,0,0,0
2016-04-11,안성탕면멀티,6,0,1,106
2016-04-12,안성탕면멀티,6,0,1,75
2016-04-13,안성탕면멀티,6,0,1,149
2016-04-14,안성탕면멀티,6,0,1,82
2016-04-15,안성탕면멀티,6,0,1,108
2016-04-16,안성탕면멀티,6,0,1,118
2016-04-17,안성탕면멀티,6,0,1,201
2016-04-18,안성탕면멀티,6,0,1,84
2016-04-19,안성탕면멀티,6,0,1,87
2016-04-20,안성탕면멀티,6,0,1,85
2016-04-21,안성탕면멀티,6,0,1,59
2016-04-22,안성탕면멀티,6,0,1,4216
2016-04-23,안성탕면멀티,6,0,1,5894
2016-04-24,안성탕면멀티,6,0,0,0
2016-04-25,안성탕면멀티,6,0,1,102
2016-04-26,안성탕면멀티,6,0,1,104
2016-04-27,안성탕면멀티,6,0,1,174
2016-04-28,안성탕면멀티,6,1,1,362
2016-04-29,안성탕면멀티,6,1,1,267
2016-04-30,안성탕면멀티,6,1,1,421
2016-05-01,안성탕면멀티,6,1,1,394
2016-05-02,안성탕면멀티,6,1,1,261
2016-05-03,안성탕면멀티,6,1,1,317
2016-05-04,안성탕면멀티,6,1,1,272
2016-05-05,안성탕면멀티,6,1,1,293
2016-05-06,안성탕면멀티,6,1,1,231
2016-05-07,안성탕면멀티,6,1,1,240
2016-05-08,안성탕면멀티,6,1,0,0
2016-05-09,안성탕면멀티,6,1,1,184
2016-05-10,안성탕면멀티,6,1,1,198
2016-05-11,안성탕면멀티,6,1,1,161
2016-05-12,안성탕면멀티,6,0,1,104
2016-05-13,안성탕면멀티,6,0,1,182
2016-05-14,안성탕면멀티,6,0,1,250
2016-05-15,안성탕면멀티,6,0,1,261
2016-05-16,안성탕면멀티,6,0,1,175
2016-05-17,안성탕면멀티,6,0,1,132
2016-05-18,안성탕면멀티,6,0,1,97
2016-05-19,안성탕면멀티,6,0,1,101
2016-05-20,안성탕면멀티,6,0,1,123
2016-05-21,안성탕면멀티,6,0,1,188
2016-05-22,안성탕면멀티,6,0,0,0
2016-05-23,안성탕면멀티,6,0,1,106
2016-05-24,안성탕면멀티,6,0,1,117
2016-05-25,안성탕면멀티,6,0,1,106
2016-05-26,안성탕면멀티,6,0,1,132
2016-05-27,안성탕면멀티,6,0,1,332
2016-05-28,안성탕면멀티,6,0,1,1901
2016-05-29,안성탕면멀티,6,0,1,252
2016-05-30,안성탕면멀티,6,0,1,76
2016-05-31,안성탕면멀티,6,0,1,72
2016-06-01,안성탕면멀티,6,0,1,59
2016-06-02,안성탕면멀티,6,0,1,73
2016-06-03,안성탕면멀티,6,0,1,105
2016-06-04,안성탕면멀티,6,0,1,174
2016-06-05,안성탕면멀티,6,0,1,160
2016-06-06,안성탕면멀티,6,0,1,165
2016-06-07,안성탕면멀티,6,0,1,95
2016-06-08,안성탕면멀티,6,0,1,71
2016-06-09,안성탕면멀티,6,0,1,76
2016-06-10,안성탕면멀티,6,0,1,86
2016-06-11,안성탕면멀티,6,0,1,173
2016-06-12,안성탕면멀티,6,0,0,0
2016-06-13,안성탕면멀티,6,0,1,81
2016-06-14,안성탕면멀티,6,0,1,82
2016-06-15,안성탕면멀티,6,1,1,3020
2016-06-16,안성탕면멀티,6,1,1,2936
2016-06-17,안성탕면멀티,6,1,1,710
2016-06-18,안성탕면멀티,6,1,1,1587
2016-06-19,안성탕면멀티,6,1,1,120
2016-06-20,안성탕면멀티,6,1,1,52
2016-06-21,안성탕면멀티,6,1,1,67
2016-06-22,안성탕면멀티,6,1,1,76
2016-06-23,안성탕면멀티,6,1,1,91
2016-06-24,안성탕면멀티,6,1,1,113
2016-06-25,안성탕면멀티,6,1,1,411
2016-06-26,안성탕면멀티,6,1,0,0
2016-06-27,안성탕면멀티,6,1,1,155
2016-06-28,안성탕면멀티,6,1,1,153
2016-06-29,안성탕면멀티,6,1,1,1719
2016-06-30,안성탕면멀티,6,0,1,1707
2016-07-01,안성탕면멀티,6,0,1,96
2016-07-02,안성탕면멀티,6,0,1,193
2016-07-03,안성탕면멀티,6,0,1,166
2016-07-04,안성탕면멀티,6,0,1,86
2016-07-05,안성탕면멀티,6,0,1,89
2016-07-06,안성탕면멀티,6,0,1,76
2016-07-07,안성탕면멀티,6,0,1,72
2016-07-08,안성탕면멀티,6,0,1,78
2016-07-09,안성탕면멀티,6,0,1,150
2016-07-10,안성탕면멀티,6,0,0,0
2016-07-11,안성탕면멀티,6,0,1,94
2016-07-12,안성탕면멀티,6,0,1,100
2016-07-13,안성탕면멀티,6,0,1,77
2016-07-14,안성탕면멀티,6,0,1,97
2016-07-15,안성탕면멀티,6,0,1,88
2016-07-16,안성탕면멀티,6,0,1,171
2016-07-17,안성탕면멀티,6,0,1,173
2016-07-18,안성탕면멀티,6,0,1,70
2016-07-19,안성탕면멀티,6,0,1,90
2016-07-20,안성탕면멀티,6,0,1,93
2016-07-21,안성탕면멀티,6,0,1,1780
2016-07-22,안성탕면멀티,6,0,1,1784
2016-07-23,안성탕면멀티,6,0,1,333
2016-07-24,안성탕면멀티,6,0,0,0
2016-07-25,안성탕면멀티,6,0,1,176
2016-07-26,안성탕면멀티,6,0,1,166
2016-07-27,안성탕면멀티,6,1,1,225
2016-07-28,안성탕면멀티,6,1,1,207
2016-07-29,안성탕면멀티,6,1,1,223
2016-07-30,안성탕면멀티,6,1,1,357
2016-07-31,안성탕면멀티,6,1,1,331
2016-08-01,안성탕면멀티,6,1,1,245
2016-08-02,안성탕면멀티,6,1,1,182
2016-08-03,안성탕면멀티,6,1,1,177
2016-08-04,안성탕면멀티,6,1,1,170
2016-08-05,안성탕면멀티,6,1,1,165
2016-08-06,안성탕면멀티,6,1,1,238
2016-08-07,안성탕면멀티,6,1,1,226
2016-08-08,안성탕면멀티,6,1,1,136
2016-08-09,안성탕면멀티,6,1,1,128
2016-08-10,안성탕면멀티,6,1,1,130
2016-08-11,안성탕면멀티,6,1,1,133
2016-08-12,안성탕면멀티,6,1,1,177
2016-08-13,안성탕면멀티,6,1,1,321
2016-08-14,안성탕면멀티,6,1,0,0
2016-08-15,안성탕면멀티,6,1,1,289
2016-08-16,안성탕면멀티,6,1,1,150
2016-08-17,안성탕면멀티,6,1,1,120
2016-08-18,안성탕면멀티,6,0,1,113
2016-08-19,안성탕면멀티,6,0,1,115
2016-08-20,안성탕면멀티,6,0,1,188
2016-08-21,안성탕면멀티,6,0,1,216
2016-08-22,안성탕면멀티,6,0,1,96
2016-08-23,안성탕면멀티,6,0,1,93
2016-08-24,안성탕면멀티,6,0,1,107
2016-08-25,안성탕면멀티,6,0,1,103
2016-08-26,안성탕면멀티,6,0,1,130
2016-08-27,안성탕면멀티,6,0,1,218
2016-08-28,안성탕면멀티,6,0,0,0
2016-08-29,안성탕면멀티,6,0,1,106
2016-08-30,안성탕면멀티,6,0,1,145
2016-08-31,안성탕면멀티,6,0,1,116
2016-09-01,안성탕면멀티,6,0,1,104
2016-09-02,안성탕면멀티,6,0,1,114
2016-09-03,안성탕면멀티,6,0,1,238
2016-09-04,안성탕면멀티,6,0,1,241
2016-09-05,안성탕면멀티,6,0,1,229
2016-09-06,안성탕면멀티,6,0,1,100
2016-09-07,안성탕면멀티,6,0,1,90
2016-09-08,안성탕면멀티,6,0,1,94
2016-09-09,안성탕면멀티,6,0,1,105
2016-09-10,안성탕면멀티,6,0,1,210
2016-09-11,안성탕면멀티,6,0,0,0
2016-09-12,안성탕면멀티,6,0,1,221
2016-09-13,안성탕면멀티,6,0,1,173
2016-09-14,안성탕면멀티,6,0,1,179
2016-09-15,안성탕면멀티,6,0,1,52
2016-09-16,안성탕면멀티,6,0,1,190
2016-09-17,안성탕면멀티,6,0,1,246
2016-09-18,안성탕면멀티,6,0,1,254
2016-09-19,안성탕면멀티,6,0,1,151
2016-09-20,안성탕면멀티,6,0,1,120
2016-09-21,안성탕면멀티,6,0,1,96
2016-09-22,안성탕면멀티,6,0,1,91
2016-09-23,안성탕면멀티,6,0,1,93
2016-09-24,안성탕면멀티,6,0,1,119
2016-09-25,안성탕면멀티,6,0,0,0
2016-09-26,안성탕면멀티,6,0,1,75
2016-09-27,안성탕면멀티,6,0,1,72
2016-09-28,안성탕면멀티,6,0,1,69
2016-09-29,안성탕면멀티,6,0,1,103
2016-09-30,안성탕면멀티,6,0,1,131
2016-10-01,안성탕면멀티,6,0,1,192
2016-10-02,안성탕면멀티,6,0,1,221
2016-10-03,안성탕면멀티,6,0,1,215
2016-10-04,안성탕면멀티,6,0,1,124
2016-10-05,안성탕면멀티,6,0,1,90
2016-10-06,안성탕면멀티,6,0,1,156
2016-10-07,안성탕면멀티,6,0,1,150
2016-10-08,안성탕면멀티,6,0,1,287
2016-10-09,안성탕면멀티,6,0,0,0
2016-10-10,안성탕면멀티,6,0,1,160
2016-10-11,안성탕면멀티,6,0,1,114
2016-10-12,안성탕면멀티,6,0,1,80
2016-10-13,안성탕면멀티,6,1,1,932
2016-10-14,안성탕면멀티,6,1,1,4655
2016-10-15,안성탕면멀티,6,1,1,2507
2016-10-16,안성탕면멀티,6,1,1,3845
2016-10-17,안성탕면멀티,6,1,1,79
2016-10-18,안성탕면멀티,6,1,1,93
2016-10-19,안성탕면멀티,6,1,1,90
2016-10-20,안성탕면멀티,6,1,1,99
2016-10-21,안성탕면멀티,6,1,1,106
2016-10-22,안성탕면멀티,6,1,1,4128
2016-10-23,안성탕면멀티,6,0,0,0
2016-10-24,안성탕면멀티,6,1,1,131
2016-10-25,안성탕면멀티,6,1,1,935
2016-10-26,안성탕면멀티,6,1,1,73
2016-10-27,안성탕면멀티,6,0,1,66
2016-10-28,안성탕면멀티,6,0,1,71
2016-10-29,안성탕면멀티,6,0,1,112
2016-10-30,안성탕면멀티,6,0,1,154
2016-10-31,안성탕면멀티,6,0,1,80
2016-11-01,안성탕면멀티,6,0,1,56
2016-11-02,안성탕면멀티,6,0,1,69
2016-11-03,안성탕면멀티,6,0,1,218
2016-11-04,안성탕면멀티,6,0,1,63
2016-11-05,안성탕면멀티,6,0,1,112
2016-11-06,안성탕면멀티,6,0,1,135
2016-11-07,안성탕면멀티,6,0,1,65
2016-11-08,안성탕면멀티,6,0,1,44
2016-11-09,안성탕면멀티,6,0,1,77
2016-11-10,안성탕면멀티,6,0,1,67
2016-11-11,안성탕면멀티,6,0,1,51
2016-11-12,안성탕면멀티,6,0,1,122
2016-11-13,안성탕면멀티,6,0,0,0
2016-11-14,안성탕면멀티,6,0,1,80
2016-11-15,안성탕면멀티,6,0,1,63
2016-11-16,안성탕면멀티,6,0,1,74
2016-11-17,안성탕면멀티,6,0,1,94
2016-11-18,안성탕면멀티,6,0,1,2249
2016-11-19,안성탕면멀티,6,0,1,2136
2016-11-20,안성탕면멀티,6,0,1,3022
2016-11-21,안성탕면멀티,6,0,1,127
2016-11-22,안성탕면멀티,6,0,1,58
2016-11-23,안성탕면멀티,6,0,1,74
2016-11-24,안성탕면멀티,6,0,1,75
2016-11-25,안성탕면멀티,6,0,1,56
2016-11-26,안성탕면멀티,6,0,1,132
2016-11-27,안성탕면멀티,6,0,0,0
2016-11-28,안성탕면멀티,6,0,1,64
2016-11-29,안성탕면멀티,6,0,1,75
2016-11-30,안성탕면멀티,6,0,1,77
2016-12-01,안성탕면멀티,6,0,1,85
2016-12-02,안성탕면멀티,6,0,1,72
2016-12-03,안성탕면멀티,6,0,1,134
2016-12-04,안성탕면멀티,6,0,1,155
2016-12-05,안성탕면멀티,6,0,1,81
2016-12-06,안성탕면멀티,6,0,1,241
2016-12-07,안성탕면멀티,6,0,1,51
2016-12-08,안성탕면멀티,6,0,1,67
2016-12-09,안성탕면멀티,6,0,1,60
2016-12-10,안성탕면멀티,6,0,1,167
2016-12-11,안성탕면멀티,6,0,0,0
2016-12-12,안성탕면멀티,6,0,1,79
2016-12-13,안성탕면멀티,6,0,1,76
